epoch,class_loss,mmd_penalty,photo_f1,art_f1,cartoon_f1,mean_f1,worst_f1
1,0.5137475905064334,0.5094729684866391,90.18832756406904,84.23807944995887,82.4186467791893,85.61501793107242,82.4186467791893
2,0.224080315986091,0.4931564083975604,96.2643983958505,86.62709259939906,82.89600784977219,88.5958329483406,82.89600784977219
3,0.16448077865732977,0.5019827641100965,97.130444715324,91.82538002240618,95.07663050930428,94.67748508234483,91.82538002240618
4,0.11570233251012933,0.4743194146416126,95.64127079181307,89.72421719833729,95.3465313876263,93.57067312592555,89.72421719833729
5,0.12873699044327164,0.44589458921780956,93.70491091689644,83.13418891800721,91.9231738669796,89.58742456729442,83.13418891800721
6,0.08550697812968124,0.43874476165470916,94.53088083449217,89.36765497608988,94.72936930837358,92.8759683729852,89.36765497608988
7,0.08631748975399865,0.43746119517928517,91.80864982107218,84.22915612724172,85.3323907461425,87.12339889815213,84.22915612724172
8,0.09049316650927146,0.42411200851838815,95.01292800132583,90.05787854002139,94.82158381709974,93.29746345281565,90.05787854002139
