epoch,class_loss,mmd_penalty,photo_f1,art_f1,cartoon_f1,mean_f1,worst_f1
1,1.7658516876717918,0.41399368685152793,24.14223732431801,12.315290502126516,8.176848735980927,14.878125520808483,8.176848735980927
2,1.9368703874767337,0.3870505946628654,5.850340136054422,5.142857142857142,4.207792207792208,5.066996495567924,4.207792207792208
3,1.9364615332367074,0.3992496668400928,2.9264536003080477,4.684622797225481,4.089121887287025,3.9000660949401844,2.9264536003080477
4,1.9270841112503638,0.39247992624425226,5.850340136054422,5.153163469796737,4.215456674473068,5.072986760108075,4.215456674473068
5,1.9232765634854634,0.38465827958296156,5.850340136054422,5.142857142857142,4.207792207792208,5.066996495567924,4.207792207792208
6,1.9202131017660484,0.37321550488217264,3.9653795790616715,7.763786365610073,4.433355966460863,5.387507303710869,3.9653795790616715
